user_id,screen_name,prob_bot
2941323079,InvokeCrystals,0.0022901934571564198
1028945865778450432,strangersliv,0.0019161006202921271
984232716651511808,mel_wright123,0.0031343770679086447
3356262793,KJ_AUS,6.508180522359908e-4
47316108,manjusrii,4.978354554623365e-4
1191643129461346304,VicAusMidwife,0.0018562186742201447
776564329487269888,Mobsy1812,0.0025997443590313196
1196953104370978816,annaclarity1,0.0029858893249183893
159410285,55twits,0.002771190833300352
65982957,LusciousLani,0.0010753910755738616
1188759098671583232,Thomas38404514,0.005437603686004877
2609467800,KidMkd12,0.0028792854864150286
2928071970,ClappSandra,0.001296477159485221
36547057,sgolds5731,0.002644459716975689
269229726,Clementine_Ja,0.004752454347908497
2188032668,WellsWellskm,0.00559266097843647
564640430,TarmacsTantrums,0.0012903184397146106
460632677,QueerAussie,0.0014544222503900528
48512272,roshart,0.001189052825793624
1259161086,roseannebyrne,0.004059067461639643
1346750757513490432,MFuzznuts,0.0028030546382069588
2583482094,TheDancingSlug,8.779570925980806e-4
1404572192533221380,TwistPheona,0.002479508286342025
16037480,Penlaur,0.002049647970125079
561549614,bsadams25,0.0017745078075677156
1020972844333715456,sezblondie,0.001606636680662632
1410411955022532611,jorja_davey,0.005524308420717716
1066253901442105344,DayanthaWarnak1,0.001904492499306798
3270007519,Suzzanne1313,0.004517195280641317
30878034,Jaramer,7.788868388161063e-4
21744712,bkjabour,0.009097214788198471
365459224,docfethers,0.004555596970021725
49579094,paddybts,0.0021656425669789314
1359645929112965120,BhagCapital,0.0016857143491506577
1326350805960519685,BrendaJ69492764,0.0026362272910773754
560867723,LilliaMarcos,0.0019255393417552114
999227088681881602,kaz_neena,0.002712222747504711
1210498529325539328,EvieDaisy3,0.0034427419304847717
715043492985176065,geofflogan48,0.0022851654794067144
1223598169,GarlandCarol,0.003228836227208376
634126332,tmgedu,0.001522625214420259
175339579,jboyded,0.001916492939926684
1721130294,GaryFallon2,0.0029923338443040848
433406720,StephenDiver69,0.0019460918847471476
243882040,3wombats,0.0013806209899485111
582574776,DuskaSulicich,9.394801454618573e-4
257276137,Bloss55,0.005273433867841959
27419523,cousincat,0.0019442165503278375
25463487,rossprowd,0.0011024541454389691
441036228,z_p1ngu,0.0012873098021373153
42536108,pantherman45,0.001376147847622633
167600122,traverselife,0.0016892376588657498
330178258,Commoncents21,0.0037683555856347084
1251139471,DLorieri,0.0013462301576510072
1415533698733133825,JjJones1972,0.011217465624213219
256024645,aristotle1974,0.0016326732002198696
852999515212664833,StormSoarer,0.0016643005656078458
3325745678,imogenrq,0.002420667326077819
921269304661647360,jewlry4justice,0.0059625012800097466
1378597937232584706,lfwallisbigpon1,0.0035874934401363134
860814555886133252,CarolAnnfarrel3,0.009964759461581707
4152776894,and_spook,0.002204574877396226
2410732986,AmryanAnnie,0.0030874398071318865
4194682214,TeaganCrozier,0.0019779284484684467
1402161641165262854,Jarrett94189830,0.0065598259679973125
3007815702,MorpheusBeing,0.004218689631670713
225762906,kfm52,6.892482051625848e-4
242299173,zhalli1,0.0020922268740832806
1351683883121577985,minichihuahua2,0.0010332758538424969
391336945,subtlesigns,0.0030628342647105455
120212120,Zarathhustra,0.002710724249482155
102373045,thinkinreverse,0.001454628654755652
566124649,gill_betty,0.0010905369417741895
264420673,alphagranpa,0.003840297693386674
2397891384,SharnieConnell,4.937776830047369e-4
1131096090864889856,AtoukTalaZugZug,0.005467969924211502
988760857923354624,RobertSchnibly,0.0013491304125636816
129417482,weathermanrizzo,0.005392543971538544
252976488,DameEmpress,0.0024724008981138468
257028825,Pammieoz,0.005970626138150692
810599833882890240,MerusFelix,0.004730728454887867
1087280314165018624,Juliero25710990,0.00586321484297514
164131639,janecat60,9.878822602331638e-4
2686178570,MKR1MKR2,0.0017472932813689113
1404956220222447618,HunterP75648286,0.004860755987465382
109113698,HeleneBlanchard,0.001473126234486699
1064327114973831168,Chick14182346,0.002345784567296505
32366648,ph_litmus,0.0018158002058044076
151364207,palegita,0.0017536634113639593
2314735854,CharlotteMusoli,0.0016434320714324713
3097124281,KRoddrodgers,0.005535322241485119
187862526,Superchair14,0.002266279188916087
83704547,Kate2651,4.886443493887782e-4
110311651,scidocmartin,8.803431992419064e-4
260528657,pinkygruso,3.8818654138594866e-4
3060766027,EnticottJo,0.0024477574042975903
4132825992,scepticalzizi,0.0036167919170111418
1361272219230298117,tired_emotional,0.00424704235047102
188261461,sarahliz92,6.069002556614578e-4
1450812338,wombatscats58,0.007305640261620283
560293528,Willazabbas,0.0014002042589709163
842554326308421633,AudreyCooke77,0.004170908126980066
917788214,BLShiv,0.003805078100413084
83694622,tonykevin,0.0015029702335596085
870602139097223169,fft_tex,0.0017700647003948689
250539105,kif_inti_mary,0.0013190560275688767
2730508364,miriamcosic,0.0025885505601763725
994594957,raywilton4,0.0043108160607516766
783879853,EwinHannan,0.0011996912071481347
176660635,ejfuente,7.803805056028068e-4
99367063,BBBubby77,0.001202726736664772
1264632506856304640,NJDaviesBlog,0.00413145637139678
1302486071905722368,IanFelton11,0.008020802401006222
1437077371,InfGraeme,0.002259045373648405
1351555896820727808,JonEnright7,0.0017571812495589256
1213069760591618054,helabela11,0.0019955614116042852
1213671590522540033,Merlinman10,0.00307541829533875
181850272,sugarglida,0.0020997649990022182
133584406,AgnessMack,0.0013512108707800508
1164835579025952770,AussieMaryD,0.005485313944518566
255452116,SimonBanksHB,0.001190470065921545
526125131,philYoung17,0.004462008364498615
1293516072344141825,TerriRy35919857,0.0063283913768827915
292193518,wobwong,0.0026337599847465754
633903357,RobertArnol,0.001968845259398222
82821778,ozjad,0.0013502704678103328
490946256,normal_ness,0.010705512948334217
1220125394,DeniseBeale,0.0035463026724755764
57524926,sortius,0.0014355855528265238
94062644,GreghEDGEr,0.0013680891133844852
164215816,KazLoudspeaker,0.002964960876852274
1025991980793225216,AnnMoorfield,0.003123326227068901
879834686,BlueNgoldFellas,8.749497937969863e-4
16877374,paleofuture,0.0012189686531201005
67244474,geeksrulz,0.0017996055539697409
1738880299,Chlo_DeLisle,8.940178668126464e-4
226711371,JulesGollan,0.0010704006999731064
745147747964063750,CW90120,0.004595770034939051
399077498,nay_bert,0.0013734728563576937
481572703,AnnieMOnline,0.001828694948926568
34564954,nanoview,0.0010304717579856515
744476149632274432,mheywood88,0.002240856410935521
1342870974182510592,AmyWhit96840965,9.841072605922818e-4
1573800344,CaraMia200,0.0033544255420565605
3071351709,Dan_Andrews_5,0.0013610472669824958
481020685,RRowhead,0.001031438703648746
2357792587,Markyles,0.0011768500553444028
154672365,noisycupboard,0.0010293375235050917
2841193350,GruntledChalkie,0.0013554022880271077
1319875176,jhoppe47,0.007696907036006451
2926204339,rpcounat,0.0027142134495079517
167633479,craig778saints,0.0026499778032302856
3109208035,RemyVarga,0.001208667759783566
984447324,JohnDunmoreLang,0.0011781944194808602
2672715140,philmupp1,0.0028027615044265985
237612784,YaThinkN,0.01715819537639618
376119758,poosquali,8.487763698212802e-4
32339623,denniallen,0.0018143946072086692
1105823342,dilusionalworld,0.0013533978490158916
2995021182,ChrisThorburn33,0.0016762790037319064
1213060990822076416,VickiJo28765736,0.0040179952047765255
1123865897960185860,pg0268,0.00514004984870553
36871775,richofan,0.0013126832200214267
1185378386190843904,JadeSober1,0.003035619156435132
201961406,obelloz,4.566662246361375e-4
366475408,HelsyF,0.00090665771858766675
33162358,snow_mani,6.397115648724139e-4
1119077773169971201,holly_aus1,0.0019183461554348469
1087978056,SpottyBalfour,0.0015932400710880756
1579618020,keith__farmer,0.0018347245641052723
17147265,R_Chirgwin,6.110953399911523e-4
226908337,Kutiel_,9.402771247550845e-4
985696616,mfcmscott,0.0012059641303494573
9648452,godnojoe,0.0010162687394768
1106298175898320897,ozkiwi42,0.003940985072404146
1404087277,LennaLeprena,0.006271174643188715
1130042775200645120,TeresabDB62,0.0019106105901300907
1395662510930350081,sco_deb,0.006397610995918512
25663411,RenzaS,0.001090447069145739
56044867,bidipiaf,0.3916552662849426
254011143,Dale_Elliza,7.321787998080254e-4
2716619778,Bobbyliz58Robyn,0.0012603236827999353
374451027,some_sense,0.0021641994826495647
14867510,damienps,7.709313649684191e-4
17079309,willowscat,8.197020506486297e-4
23940245,MargotPRMatters,0.004025302827358246
393099706,DeanRosario,0.0013050547568127513
267523967,zephyr9673,0.002868508454412222
10723262,mattcdef2000,0.011575611308217049
20885530,tamasys,0.002943997737020254
2737067496,mumabear13,0.0036626921501010656
39954933,oztish,9.703573305159807e-4
63592296,tarang_chawla,0.050518207252025604
1646859030,pepeMcGee,0.0028144323732703924
707811193679908864,Airstrip_0ne,0.0013438609894365072
229040860,LeVoyageurOz,0.0010943312663584948
19587964,beckaroo81,0.0020116379018872976
125911617,theriverfed,0.0011203079484403133
1241149884,kncdaniels,0.002532001119107008
947280390229594113,PanzerThiefZer0,0.0035170703195035458
171348971,ygmx,0.0028632746543735266
1247741991523241985,cornflakes64,0.0015960793243721128
1111780482490855425,Murdochcrazy,0.003455233760178089
896622942469070848,Joel_Agius1,0.0017234308179467916
2232556802,rob_williams58,0.0011407340643927455
17773240,mattRan,0.0027949055656790733
1390595853669203968,CampbellMander1,0.0022947208490222692
1348887236,PdM0560,0.0010929065756499767
52355492,Minhakiira,0.0023926994763314724
106923936,lukehgomes,7.655757362954319e-4
49178887,chrispydog,0.002291231183335185
1420718382,annieandmuzz,5.221049068495631e-4
234267718,JulianBAbbott,9.903054451569915e-4
865784763994341376,colleenmmck618,0.00723400991410017
3309576164,max_power50,0.006615784484893084
96276462,mahootna2,0.0015187285607680678
25933494,lejureid,0.0011296183802187443
367532676,beer_nun,0.002347157569602132
42177568,verbaliza,0.0036255968734622
1016650226,MrsSplitz,8.880908717401326e-4
602069466,ShazzaCook,0.0014630667865276337
931484515,nencha19,0.0012651224387809634
37632091,tayser82,0.007533127907663584
338864187,djf0001,0.0014465475687757134
950322807740796929,petergi15798002,0.0020608657505363226
29969762,alisonsbread,9.041955345310271e-4
3013196137,g_mann43,0.007165481802076101
613887239,SteveFitSmart,0.0014015716733410954
106686719,Karen_AUS,0.001953662373125553
1269762410803429377,lucehoneychurch,0.0016298836562782526
56890089,astaradara,0.0024527350906282663
730236872308330500,sewviolets,0.0016054590232670307
1402525859227918337,William33811161,0.038884665817022324
767075412686041088,thecuban167,0.0029766270890831947
857881239235182592,JCie73,0.002119917655363679
237995595,susieyarrawonga,0.0011730705155059695
92947538,cathbalmain,9.88316722214222e-4
1339803202976317440,JoeConn48193534,0.001369255711324513
18820702,wingfield,0.0010737613774836063
1362196481524985857,CamiloPiovesan,0.015160501934587955
148187158,Bondgirl1312,7.219196995720267e-4
766398862504370176,antsmith213,0.004822857677936554
420176985,PolarVan,0.0023146956227719784
15774425,cookiedaux,0.015526619739830494
1343095051501506560,Aland66381073,0.0013735899701714516
2450621492,AlanJMitchell_,0.008725172840058804
25768044,lynchyeatspizza,0.017564479261636734
1301345437958332417,petersheridans,0.004333416931331158
1140822007732297728,arkonsky,0.0024672693107277155
1047802494842109952,Gracecasebass,0.0023170942440629005
14461561,CaseyBriggs,0.030303437262773514
26973180,ItsMeJoeyG,3.5927840508520603e-4
1413208013230383107,nswcovid19,0.002498205518350005
230065575,rwgordon,0.022554993629455566
1175609188736626690,chippiebrooks,0.007255699019879103
90550428,briansidlo,7.461000932380557e-4
14679842,MatthewMellor,8.003344992175698e-4
320085167,saffronrabbit,9.814631193876266e-4
1211240155421368322,SuperG59972418,0.009361712262034416
917987845117267969,Liv_J_Brown,0.0038751133251935244
62696129,JacquiBigTweets,0.0011609116336330771
2368097725,KikiMamn,0.0013303402811288834
1238370241169616897,PRGuy17,0.0018046476179733872
1907609012,oohlahlah09,0.003976926673203707
750995245,I_say_meow,0.0015427006874233484
170624302,JohnDrakeCooper,0.001564621925354004
1015834210328719361,holditrightnow,0.0019737703260034323
1087209480184463362,bradpsychology,0.0018436042591929436
11648932,billisdoing,0.0012593409046530724
364699027,4castpostscript,0.001014311914332211
478511594,luke__cooper,0.012412364594638348
140661879,StephenSmiley,0.0037225806154310703
729922606854344704,KayeRhymes,0.3390858471393585
1395525833528209410,DanielB57184067,0.011117582209408283
1259005189756878848,yegjds,0.006157361436635256
81559648,heyycourtt,0.007957645691931248
202937013,whatnowau,0.006683663930743933
103522140,anisakhan29,0.008171619847416878
801666552,DrHMacLean,0.0031259048264473677
188680144,traceanalysis,0.0011474387720227242
3191555826,judithclark01,0.0011048560263589025
921097585590337536,MarshallMcKee5,0.005149781238287687
53375812,georgemcencroe,6.963444175198674e-4
1378897861291614209,DavidSe57259641,0.0018526396015658975
540300620,mpc_xetts,0.0018047111807391047
624742206,anne_twain,0.002097201766446233
1159716226727206912,MarkCatBob2020,0.0023558661341667175
24113837,VentyHintage,7.527371635660529e-4
25216405,jobsts,0.001199177117086947
497721299,DibbaSashy,9.069769294001162e-4
1170179841347354624,martinaticloud1,0.006237852852791548
2150172823,tilleyfab,0.003197998972609639
1003640090,purplethistle1,0.0011873721377924085
949892499878719488,droverdriver61,0.0025167895946651697
1402564758868357128,William38869071,0.0027557413559406996
1316715522302517248,KnightSonnie,0.0041938358917832375
732808426212986882,DystopicMe,0.0036532103549689054
1227092967367663616,Denise40283073,0.004893407691270113
456416267,molessarah,8.853605831973255e-4
761359969,MadhokNeha,8.303077192977071e-4
35901547,ottoclinton,0.0015184697695076466
35395455,CosmicMatt92,0.0018031458603218198
3488550192,madeleines6810,0.0025159590877592564
180773745,julestw9,0.0013489671982824802
1108565574,LesStonehouse,0.0016220100224018097
2199126007,LouisevanSmee,0.00349220959469676
4806582356,pisani_raymond,0.002471218118444085
611410669,GardinerRob,0.0010758793214336038
1398782467029442561,LeanneStarr15,0.0014611975057050586
2849412290,enasharp52,0.041294295340776443
60048953,Nowran,0.002373472088947892
975866252,Scott_A_Moody,7.386538200080395e-4
401980013,Phillippring,0.01576504483819008
24471785,ZAMOSMONSOON,0.0020416665356606245
1646191236,gorudd,0.005702158901840448
38369556,superscriber,0.001710768905468285
977538488,Grabiec_John,0.001983335940167308
4725449118,janmlne,0.0014733507996425033
2224013870,Sammyboy7777Sam,0.026346825063228607
3255553254,NetskiO,0.004134688526391983
659883,desmonator,0.002275284845381975
1387664175078383617,JoanPea04964232,0.005390424281358719
134106696,Solivaganting,6.283700349740684e-4
267781885,stevewells11,0.00569660309702158
1240584099057651712,KristekBrozovic,0.005774160381406546
954162808228229120,phillsandra1,0.0013052640715613961
108227917,Vikjah,0.001533321337774396
711750460932141056,cheryl_kernot,0.0015683448873460293
1376988410636771329,JASWIND87949482,0.006542049814015627
1417230215579766787,Maxi20171760,0.004942124709486961
3141635426,michaelpurvis64,0.006452099420130253
1346192827588300800,justinjonesblog,0.0014886389253661036
544111242,SalmanLowe,0.004931412637233734
523884618,MCRNBM,0.006217570044100285
2899146864,wanitaellis,0.004357282072305679
135452469,JennyEjlak,0.0036682942882180214
1110866510614917122,rachelaraia,9.580992045812309e-4
348183007,jackd00_d,7.615449721924961e-4
1411914830726930434,g38briel,0.0011433580657467246
851041164,hisaflog,0.0030203894712030888
5438722,mythor,0.05327589809894562
1168730731,LetiC_Directs,5.151478108018637e-4
992014228549550083,magicalcurtain,0.006495899986475706
1355397768,SophiaMcGrane,0.001297006499953568
1402571485089198086,concern57866849,0.008294735103845596
773485929969414148,sarang143u,0.9977503418922424
861072985,oo_louis,0.001979707507416606
2376851107,AuMarklewis,8.480985416099429e-4
25034874,butcherbird,0.001685488154180348
962372344571314176,DrRichardSallie,0.0014011432649567723
1103612282662117376,danistandswdan,0.00570483086630702
1237974619547561984,ballislife65741,0.004570207558572292
1418378356463001600,RikWilliams8,0.004456003196537495
37553753,pittworldwide,0.0010416414588689804
1339880577114144768,flindy16,0.0019046366214752197
1128977689090568192,SherylAnson,0.0025005678180605173
2386229700,JrehnJ,0.0022314770612865686
943328498,Littlesparrow9,0.012035571038722992
631850941,AngryGranny1,0.0020657347049564123
135358507,CircleDaydreams,0.0019358138088136911
1287831723867136000,LindaMelisande,0.0033737781923264265
1251379413666562049,Soori82745821,0.0015525054186582565
4896578304,marieeandstuar2,0.004102710634469986
3260585540,NoeleneHarvey,0.005034276284277439
1348563850396794881,tw_poljunk,0.003228234825655818
1019283667,vrgnashman,0.0010964390821754932
1939518254,anezkko,0.0013071949360892177
1219121628602191873,to_economist,0.0013569185975939035
43039192,Butterfield6,0.0018169431714341044
94023535,envirorealism,0.0018903068266808987
571488084,margokingston1,0.002142408164218068
189045199,sharitags,0.0015310592716559768
23935607,misskylie77,0.002075882162898779
119180827,debmcateer,0.0012913185637444258
15819763,Jo_Tovey,7.867654203437269e-4
1214014188730798080,mbarnes49021432,0.001757719786837697
1025933265952157697,Eve5810,0.010070606134831905
21639113,Donna_Churchill,0.001032486790791154
391204567,saysisaiah,0.0017538336105644703
830651313385926656,MinbyH,0.002168371807783842
2754938808,sstamef1,0.0011775470338761806
2962112305,ScooterBodgie,0.0037196280900388956
1093817747719344128,kezl11,0.0027322645764797926
388129974,KimFraser62,0.00300139794126153
330652858,LasekJeremy,0.0012175245210528374
928825572116926465,PattyD1946,0.004211792256683111
1957738496,VMBugsy,0.042318861931562424
915133343250866177,yuridevondenko,0.0016157727222889662
1226826354353508355,GraemeCartledge,0.00501592829823494
130454101,carmendews,5.059769609943032e-4
2497985468,AFL_docker,0.005049657542258501
210415891,BilyHoliday,0.001738188206218183
1677921235,Sey2S,0.00466900784522295
824384423441297408,jellybean1934,0.010127604939043522
443280234,GeddaBurke,0.0017545368755236268
39121780,kittycatsrule,0.0011967915343120694
195186471,kwest51,0.0029695143457502127
2180874848,MarcTennant,0.0015760702081024647
1275374369049477120,John77167223,0.01260283775627613
163769769,Mark_W_Taylor,0.0010729157365858555
1230406376616161280,David31193794,0.16122092306613922
1370956838,studentmum36,0.003492238000035286
1244465857314488321,KenNwater,0.002459992188960314
3246390182,TheRubinator96,0.0038396338932216167
1404254100800241665,MaryKer17475669,0.002706373343244195
2812401475,GrassEaterAndy,0.022183643653988838
112956277,Max_Gross,0.0016522030346095562
1122717083077210112,LisaKhouryRA,6.724252598360181e-4
936824055914676224,BrownCow4ever,0.0018403945723548532
1244104702788165635,bees_oz,0.005500617437064648
19274963,gjholt,0.0014641120797023177
2857296288,chryssieswarbs,0.001398033695295453
356091474,pencilsandpins,0.0010310830548405647
347172495,johnvic48,0.0012007212499156594
130787143,Mirella_PhD,0.005599573254585266
1327437184811429890,FreeSmo19846348,0.0029022798407822847
2812560704,Phire1Solutions,9.690251317806542e-4
316247661,adamnicotera,0.0029186306055635214
1026765648813154309,wolfgan53350589,0.0015598773024976254
23862247,byrnesh,6.080747698433697e-4
1301502012303892481,GiuspTula,0.017881618812680244
64884827,davidlamond,5.504573346115649e-4
391714904,glover_billie,0.005585839506238699
84174241,bubblytest,0.00167852605227381
361514032,Paul_Karp,0.022526269778609276
883871239919484928,AllanJa16813969,0.0019931423012167215
33876709,Wicca_gal,6.758006638847291e-4
491347717,introcaIum,4.2754318565130234e-4
19911489,suthernx,0.002717680064961314
23419370,danpakko,8.12300480902195e-4
228306267,peterkemplawyer,0.001978788059204817
20876638,correzpond,0.0010675233788788319
1256041318158987264,sishome2,0.014605783857405186
2910620179,tevand95,0.0011942822020500898
796844449594834944,xjp89,0.006893485318869352
1395516934163030016,ErichRaunig,0.0021816438529640436
1689790236,edwardatport,0.0015512420795857906
1226086053733232646,Lias89733971,0.0018039398128166795
966044644332118016,tami_klomp,0.0027081859298050404
1284923442,graemed12001,0.001320822280831635
24500622,sumthink,0.00240799761377275
346969957,RNCenter,0.9981704950332642
620559177,SydneyUpdate1,0.9402238726615906
240072798,LugubriousLarry,0.0010501086944714189
3252527144,archarsolbum,0.0015428410843014717
412891380,JennyJenocon,9.017573320306838e-4
1657418479,ScorpioGCoast,0.004296259488910437
22585153,UncoverTheNews,6.777268717996776e-4
1130041284171747328,JohnLHiggins2,0.0012061703018844128
1221366000752324609,world_news_eng,0.9992934465408325
87818409,guardian,0.9921243786811829
922031527562637313,Rosie310501,0.0038670666981488466
3261226940,AngelaGriffina,0.003809333313256502
1199163176291487744,whateve55464160,0.013330302201211452
871974310256271360,DodgyDevin,0.001582504017278552
857875033649106944,Heather15814898,0.004577117506414652
45291573,suzlette333,0.0019147185375913978
1193317251111247872,KarryonK,0.0024933372624218464
3162249408,lizoluwi,0.002955077448859811
857142938,answermanc,0.0012911009835079312
1318143598781628422,John92318516,0.0015579706523567438
149061174,oconsys_ice,8.661217289045453e-4
188122471,tdclancy,0.0010643682908266783
1654165058,CockramRD,0.0027207795064896345
128039857,sstockwe,0.0073257009498775005
1314017273527431168,PublichealthJ,0.0014201068552210927
1260401888396111873,ekbowman4,0.007667928002774715
1220463966666674176,The_IanSmith,0.001624206081032753
2877409296,mandygunn61,0.004536198452115059
44887219,baoyusi,5.468961899168789e-4
918582698,aidenley132,0.002107693115249276
1311534865402093569,GCQGCQ1,0.0034884880296885967
736876199473864704,Charmtt09,0.0042814030312001705
1241679821123358720,WaznyRichard,0.0028151001315563917
1087229905,RobinRobinalex,0.0026493663899600506
2787826921,cunningham_cch,0.007495025638490915
1219414172091539460,VerdantSquare,0.9097840189933777
1299993456966684673,stbayside,0.0027543799951672554
3042081751,rodneycsmith1,0.011233915574848652
1221214402839400448,Strangelady11,0.003901942167431116
1579596458,MarkPlackett1,0.003397257998585701
1398468061548597254,tikkunolam66,0.0013958306517452002
1897328731,northway_debbie,0.005306493956595659
1118370942823092224,Robert_becalm,0.002515460131689906
32340937,MediaActive,0.002357341581955552
1394225163642695681,Danni41921196,0.004000626038759947
79062928,Phil_B7,0.0015136610018089414
2791377637,LovemysportDaz,0.002230181125923991
1401302396911816704,Fourthleft,0.0041915662586688995
1342676743279181825,MactierKaren,0.0030436129309237003
1273052106056859651,Smartie18439813,0.006128700915724039
35680069,CraigSobey,0.0015066901687532663
1356831542811656194,JudyBourke1,0.00132652185857296
