tweets_premiers_hashtags_tweets$id
1418392179639132200
1.4183921542971679e+18
1418392141869453300
1418392139893928e3
1418392125079576600
1418392121006989300
1418392095287439400
1418392085179207700
1418392079907004400
1418392062777389e3
1418392053738733600
1418392048676196400
1418392038744027100
1418392025221660700
1418392020519846e3
1418392015927087e3
1418392011724312600
1418392008163356700
1418392007580389400
1418391993072316400
1418391987053465600
1418391979302473700
1418391975267422200
1418391960067313700
1418391949246046200
1418391938022011e3
1418391935388057600
1418391929159491600
1418391928891052e3
1418391917985812500
1418391912596181e3
1418391906648690700
1418391890299297800
1418391884943138800
1.4183918843979039e+18
1418391813367337e3
1418391804420915200
141839179675793e4
1418391793561788400
1418391780714705e3
1418391776948199400
1418391773261430800
1418391756790395e3
1418391756731605e3
1418391756240875500
1418391752919064600
1418391727153369e3
1418391709587689500
1418391683352318e3
1418391679745228800
1418391672367423500
1418391665404903400
1418391663110623200
1418391651886592e3
1418391644227784700
1418391633318465500
1418391631997202400
1418391630520803300
1418391624376152e3
1418391617862471700
1418391609004105700
1418391599558500400
1418391575218966500
1418391519686389800
1418391503869681700
1418391500967219200
1418391491353796600
1418391475532877800
1418391473293193200
1418391472383021e3
1418391466938826800
1418391435930267600
1418391431090040800
1418391422957351e3
14183914212125e5
1418391415701217300
1418391414732333e3
1418391403504099300
1418391398223532e3
1418391366917255200
1418391366497800200
1418391366241972200
1418391366199963600
1418391354825085e3
1418391343005528e3
1418391340182753300
1418391338714755e3
1418391332767240200
1418391330489655300
1418391316531081200
1418391311133012e3
1418391309061001200
1418391303709028400
1418391286642483200
1418391279642185700
1.4183912726879519e+18
1.4183912567246561e+18
1418391243852185600
1418391240328966100
1418391235488743400
1418391235367108600
1418391233764810800
1418391228794642400
1418391222633123800
1418391221701996500
1418391215700004900
1.4183912025760481e+18
1418391197689602e3
1418391192119570400
1418391179461234700
1418391178349727700
1418391174742646800
1418391168556040200
1418391167993999400
1418391165980741600
1418391158267338800
1418391152990904300
1418391138315116500
1418391116852785200
1418391110146138e3
1418391102764195800
1418391099693887500
1418391077908742100
1418391072623841300
1418391048972214300
1418391037496549400
1418391023693099e3
1418391011533889500
1418391002591547400
1418391001454968800
1418390998737055700
1418390995637469200
1418390990797242400
1418390986883879e3
1418390980198236200
1418390975383179300
1418390973709623300
1418390970417094700
1418390955057508400
1418390949047062500
1418390944810864600
1418390936086716400
1418390925210882e3
1418390924527210500
1418390912514760700
1418390894747668500
1418390890591133700
1418390884467449900
1418390873885143e3
1418390870475169800
1418390856223006700
1418390851932201e3
1418390849138806800
1418390830805442600
1418390830209921e3
1418390827357905e3
1418390815513084e3
1418390813596258300
1418390804595306500
1418390803148206e3
1418390790632394800
1418390783376330800
1418390779404308500
1418390772219449300
1418390770336161800
1418390766578135e3
1418390755735871500
1.4183907518267679e+18
1418390734567133200
1418390731593449500
1418390719727751200
1418390717286600700
1418390706456981500
1418390699364388900
1418390697393082400
1.4183906922257121e+18
1418390687326736400
1418390686110388200
1418390675066744800
141839067389653e4
1418390667521233e3
1418390666472616e3
1418390654070104e3
1418390648877588500
1418390640535097300
1418390632427491300
1418390605542027300
1418390602169786400
1418390591285600300
1418390588504739800
1418390585384136700
1418390574458048500
1418390567399035e3
1418390561736650800
1418390555592069e3
1418390531059585e3
1418390515209302e3
1418390513124659200
1418390493394702300
1418390458967892e3
1418390453125206e3
1418390451971711e3
1418390432078188500
1418390430501118e3
1418390426386518e3
1418390420040470500
1418390409286324200
1418390372124827600
1418390319087771600
1418390300775489500
1418390293599031300
1418390275026677800
1418390265425928200
1418390258631069700
1418390222832758800
1418390214460903400
1418390158940926e3
1418390138623725600
1418390137805836300
1418390116750422e3
1418390025067122700
1418389909119770600
1418389885002555400
1418389884885094400
1418389864098058200
1418389759152431e3
1418389646120161300
1418389571104956400
1418389560623390700
1418389487684505600
1418389480986218500
1418389455417712600
1418389429324968e3
1418389413797589e3
1418389390561144800
1418389372294942700
1418389277663142e3
1418389244549034e3
1418389170729283600
1418389135857909800
1418389105860178e3
1418388938704576500
1418388937286946800
1418388932807381e3
1418388881548841e3
1418388796727447600
1418388781867040800
1418388746836217900
1418388707371995100
1418388702393299e3
1418388661515657200
1418388656574763e3
1418388602497556500
1418388486759932e3
1418388431600689200
1418388410226516e3
1418388392505614300
1418388357248217e3
1418388340068417500
1418388280886763500
1418388160480911400
1418388110585450500
1418388096022843400
1418387891957366800
1418387801733623800
1418387792929857500
1418387718459969500
1418387645575491600
1418387624595628e3
1418387609064075300
1418387559403556900
1418387557780320300
1418387535949037600
1418387449756012500
1418387360211890200
1418387353614225400
1418387308873539600
1418387296265539600
1418387179277930500
1418387174664196e3
1418387139495043e3
1418387107723153400
1418386968371626e3
1418386834330062800
1418386771595825200
1418386746778165200
1418386702297538600
1418386681963552800
1418386626737176600
1418386593056915500
1418386513381904400
1418386258657562600
1418386226978066400
1418385947817771e3
1418385838883238e3
1418385683475878e3
1418385625128915e3
1418385438818013200
1418385421478678500
1418385294592667600
1418385243489271800
1418385162652450800
1418385162228813800
1418385149885096e3
1418385040128450600
1418385010025848800
141838496230733e4
1.4183849482647839e+18
1418384932318060500
1418384873924874200
1418384659260403700
1418384636560904200
141838455338786e4
1418384412526354400
1418384373343080400
1418384297099108400
1418384194644807700
1418384000750559200
1418383767018774500
1418383743656468500
1418383591570960400
1418383462386454500
1418383331192836e3
1418383256324493300
1418383168315420700
1418383147083866e3
1418383129916579800
141838311772373e4
1418383102494216200
1418383082353213400
1418383055497011200
1418383049624981500
1418382994109124600
1418382952019357700
1418382935070183400
1418382932872351700
1418382850206752800
1418382749681918e3
1418382715297026e3
1418382694686224400
1418382578172653600
1418382552327360500
1418382468210561e3
1418382418407428e3
1418382416838742e3
1418382370663583700
1418382315542040600
1418382256482054100
1418382242145915e3
1418382216304889900
1418382128572551200
1418382070397632500
1418382015976546300
1418381996359766e3
1418381973379195e3
1418381888566161400
1418381855615701e3
1418381826523947e3
1418381747843182600
1.4183817417403679e+18
1418381732105965600
1418381612115390500
1418381536475316200
1.4183814717991199e+18
1418381463716647e3
1418381179846156300
1418381116227022800
1418381042252058600
1418380993212207e3
1418380782205239300
1418380660318773200
1418380629754876e3
1418380495243473e3
1418380388779446300
1418380298916536300
1418380252393263e3
1418380076295491600
1418380009283092500
1418380007739576300
1418379989150429200
1418379975447642e3
1418379966857715700
1418379910343651300
1418379866286674e3
1418379772657164300
1418379722426261500
1418379525017149400
1418379522127237e3
1418379497351520300
1418379391524999200
1418379330049101800
1418379260968849400
1418379258418716700
1418379154672603100
1418379104307466200
1418379062578270200
1418378967610904600
1418378948421951500
1418378854175969300
1418378841127415800
1418378833338650600
1418378757358882800
1418378595525828600
1418378280852365300
1418378261776666600
1418378089122304e3
1418378059682484200
1418377981479714800
1418377964790567e3
1418377528427761700
1418377457577566200
1418377406117646300
1418377378758201300
1418377282993885200
1418377078991331300
1418377037664817200
1418377007574839300
1418376882202939400
1418376751915233300
1418376717224214500
1418376701990477800
1418376634197954600
1418376023121399800
1418375606463463400
1418374888918712300
1418374310075453400
1.4183742580031201e+18
1418373608162873300
1418373431985250300
1418373393523429400
1418373392474931200
1418373341019213800
1418373230570524700
1418372672866504700
1418372617610870800
1418372566339645400
1.4183724377255199e+18
1418372264991641600
1418372015233192e3
1418371916822302700
1418371784957743e3
1418371405222092800
1418370607641682e3
1418370232943476700
1418369518842253300
1418369455566979e3
1418369380514033700
1418369209923358700
1418369061654651e3
1418369004037542e3
1418368947745820700
1418368832159113200
1418368736847827e3
1418368646171086800
1418368497470492700
1418368226744885200
1418368084096655400
1418367966274416600
1418367784757563400
1418367490690674700
1418367432251494400
1418367103497695200
1418366689662562300
1418366645525893e3
1418365402959147e3
1418365285141151700
1418365187187306500
1418364483823542300
1418364401954934800
1418364218017939500
1418364121163079700
1418363948047376400
1418363614755360800
1418363592609472500
1418363586242486300
1418363535084560400
1418362777794617300
1418362649272676400
1418362597129166800
1418362503403237400
1418362410038005800
1.4183619225801441e+18
1418361421654491100
1418361374296576e3
1418361355799711700
1418361050148196400
1418361005592113200
1418360876659187700
1418360859076620300
1418360675991097300
1418360665916334e3
1418360658152738800
1418360644085055500
1418360480960180200
1418360310428098600
1418360152080588800
1.4183599548434719e+18
1418359869619327e3
1418359806008594400
1418359561950425e3
1418359504912085e3
1418359322761859e3
1418358591048720400
1418358573810086e3
1418358478544924700
1418358459297267700
1418357937504882700
1418357882995699700
1418357520528072700
1418357510239449e3
1418357238968709e3
141835723481634e4
1418357136086638600
1418357085150933e3
1418356852815917e3
141835671527211e4
1418356540768063500
1418356492994941e3
1418356443527270400
1418355847487377400
1418355584785555500
1418355383219851300
1418355080764350500
1418354836425216e3
1418354664727146500
1418354600957005800
1418354570925801500
1418354280474366e3
1418354280017375200
1418353824742338600
1418353655615348700
1418353479655981e3
1418353406104662e3
141835335706479e4
1418353343731171300
141835266774775e4
1418352460070936600
1418352251588935700
1418352233616339e3
1418352171490283500
1418352123440337e3
1418351987175813e3
1418351902576676900
1418351850345033700
1418351693759086600
1418351618462867500
1418351497549516800
1418351350006489e3
1418351325327233e3
1418350917775241200
1418350835172405200
1418350680633348e3
1418350472050614300
1418350449934049300
141835006202803e4
1418349985704267800
1418349952393113600
1418349907862196200
1418349798558617600
1418349557310652400
1.4183494793301279e+18
14183493300381e5
1418349131597181e3
1418348829686993e3
1418348803644485600
1418348725353685e3
1418348670664073200
1418348614359781400
1418348580088160300
1418348496185217e3
1418348496051077e3
1418348409124102100
1418348389113077800
1418348228131528700
1418347920869322800
1418347873779945500
1418347858428776400
1418347808936009700
1418346777770528800
1418346475449471e3
1418346447368462300
1418346227175870500
1418346115250880500
1418346084355559400
1418345789030498300
1418345570020647e3
1418345235638198300
1418345169271738400
1418344989726175200
1418344908872552400
1418344807617876e3
1418344636762886100
1418344539442479e3
1418344506605260800
1418344505866997800
141834444431983e4
1418344355203477500
1418344205374529500
1418343831708201e3
1418343815551676400
1418343720735236e3
1418343422558015500
1418342977060020200
1418342788257648600
1418342701007708200
1418342350774964200
1418342348858085400
1418342321842651100
1418342223150735400
1418342141500084200
1418341704365527e3
1418341593745019e3
1418341549570621400
1418341458151547e3
1418341325364088800
1418341108099149800
1418340937420337200
1418340690371563500
1418340541952106500
1418340342361845800
1418340207368147e3
1418340142197010400
1418340125193302e3
1418339871521788e3
1418339515702431700
1418339491987660800
1418339230430883800
1418339175342821400
1418338695963238400
1418338523250249700
1418337990565236700
1418337369351090200
1418337081554718700
1418337033500512300
1418336910536167400
1418336899605811200
1418336774514827300
1418336585225887700
1418336528846123e3
1418336151195164700
1418336113136046e3
1418335928527954e3
1418335348367663e3
1418335323008864300
1418334877313732600
1418334742504640500
1418334732656337e3
1418334297958752300
1418333360590528500
1418332748217868300
1418332577077764e3
1418332222516457500
1418331504661340200
1.4183308168332001e+18
1418330714215305200
1418330654106742800
1418330598981083100
1418330509713674200
1418330487802663e3
1418330361264689200
1418330085094879200
1418329912432234500
1418328546779406300
1418328408203751400
1418328205237231600
1418328128632414200
1418328054837899300
1418328031496523800
1418327937061769200
141832792241954e4
1418327725094305800
1418327635394850800
1418327601966243800
1418327597528731600
1418327594676666400
1418327588930478e3
1418327528654184400
1418327522106744800
1418327411582660600
141832735693926e4
1418327184234610700
1418327093834702800
1418326900318122e3
1418326860736434200
1418326438931951600
1418326285667893200
1418326277224759300
1418326231506772e3
1418326152045760500
1418325877130072e3
1418325848604639200
1418325702974181400
1418325539773763600
1418325488766886e3
1418325484488691700
1418325479434559500
1418325257149055e3
1418325147543433200
1418325117579403300
1418325099447394300
1418325087522943e3
1418325066413068300
1418324977980350500
1418324911861289e3
1418324773470236700
1418324634764660700
1418324419227766800
1418323988820811800
1418323953257435100
1418323695773302800
1418323496451526700
1418323155731419100
1418322542494847e3
1418322304421884e3
1.4183220713905439e+18
1418321795124392e3
1418321777755771e3
1418321639750586400
1418321361596862500
1418321088640028700
1418321036131520500
1418320941923246e3
1418320804421402600
1418320252857839600
1418317982745305e3
1418317140625592300
1418315945638985700
1418315269039034400
1418314254873022500
1418313826894696400
1418313017364664300
1418312335731478500
1418310641031520300
1418306211380822e3
1418306017495076900
1418300919582793700
1418300252583465e3
1418295321461870600
1418286218492715e3
1418286216068305e3
1418285695714664400
141828520518656e4
1418283590060847e3
1418282165767450600
1418281883637534700
1418281313400918e3
1418277560279052300
1418266270437281800
1418266230348148700
1418264983981359e3
1418264637187924e3
1418263422211264500
1418259694091751400
1418255749344551e3
1418251949691003e3
1418251141805187e3
1418250244974858200
1418244406616805400
1418244126852751400
1418243784048005e3
1418243698710782e3
1418240167698071600
1418229075668181e3
1418228778115895300
1418227560060571600
1418227078546149400
1418223916347125800
141822261437218e4
1418217573766684700
1418217289275482e3
1418214853072724e3
1418214575711813600
1418212010177618e3
1418210332233769e3
1418209872475160600
1418209085166551e3
1418208758165958700
1418208428900569e3
1418207479909945300
1418206937531912200
1418206549202276400
1418205190562275300
1418204856163082200
1418203907231158300
1418203901052932e3
1418203702054166500
1418202378717646800
1418201633314394e3
1418201189036937200
1.4182011511790879e+18
1418200506887929900
1418199015338872800
1418198947886207e3
1418198539398631400
1418197884848115700
1418196001295278e3
1418193319608283100
1418192507268001800
1.4181916154625761e+18
1418191421211746300
1418190345586675700
1418190302464995300
1418189895487561700
1418189730148061200
1418189572182134800
1418185310903492600
1418185281992224800
1418185050873503700
1418184475154948e3
1418184102302294e3
1418184009683636200
1418183297079799800
1418182686447865900
141818220548275e4
1418181874304708600
1418181735716515800
1418181566497386500
1418180957161496600
1418180934780653600
1418180901905715200
1418180535956897800
1418180305978986500
1418180285779243e3
1418180082821066800
141817990689092e4
1418179400315539500
1418179208170279e3
1418178671249039400
1418175522975076400
1418175327268872200
1418174965606535200
1418174582414995500
1418173363336335400
1418172847424295e3
1418172337745109e3
1418172263195578400
1418171109858439200
1418171100802945e3
1418170789266825200
1418170266358665200
1418169020226982e3
1418168111987978200
1418167784148668400
1418166090606149600
1418165449796112400
1.4181646283501281e+18
1418164153332555800
1418163502397624300
1418163470084677600
1418163317906968600
141816285668864e4
1418160611465195500
1418160514148966400
1418159894977343500
1418159041306529800
1418159034255831e3
1418158788931031e3
1418157693672386600
1418156127364141e3
1418155745862852600
1418155521257865200
1418154374979719200
1418154035610226700
1418153953838059500
1418152571223515100
1418152217312252e3
1418152142964068400
1418151396176658400
1418151313997635600
1418150944517152800
1418150870303142e3
1418148945004417e3
1418148833138118700
1418147771048071200
1418147574251360300
1418145956789244e3
1418145919413878800
1418145602789994500
1418145283771306e3
1418145050324705300
1418145023531442200
1418143175051411500
1418142913138069500
1418142912177610800
1418142762466119700
1418142529506078700
1418142400371822600
1418142305609871400
1418142252409311200
1418142171257917400
1418142127276454e3
1418141471773892600
1418141455235784700
1418141051714367500
1418137275381129200
1418137179641979e3
1418136888473313300
1418135955081334800
141813429345749e4
1418133974279331800
1418133825440256e3
1418133612285751300
1418133030149836800
1418132768949629e3
1418132708300001300
1418132629673582600
1418132368347574300
1418132305982365700
1418132218111692800
1418131860278763500
1418131598831063e3
1418131552915972e3
1418130987335123e3
1418130778551062500
1418130761358532600
1418130557490241500
1418130542772428800
1418130275045822500
1418130092815835100
1418130036951896e3
1418129960028442600
1418129818709676e3
1418129736102867e3
1418129182710587400
141812910810658e4
1418129069300883500
1418129029819863e3
1418128530446061600
1418127836104122400
1418127173542563800
1418127142613749800
1418126802136965e3
1418126713830084600
1418126706695573500
1418126439300223e3
1418126248388173800
1418126195233681400
1418125810708344800
1418125747735056400
1418125705020199e3
1418125394591424500
1418124783208648700
1418124680934817800
1418124602165715e3
1418124487707435e3
1418124468128338e3
1418124332585263e3
1418124217204150300
1418124060811165700
1418123926488506400
1418123200538419200
1418123050373898200
1418122778729795600
1418122619342127e3
1418121979119300600
1418121304293601300
1418120561373286400
1418119804435656700
1418119236774285300
1418117636945191e3
1418116362111799300
1418115897458270200
1418115729480511500
1418115612149129200
1418114343330148400
1418113160142213e3
141811282620006e4
1418111995065213e3
1418111397385281500
1418111382466171e3
1418111166115565600
1418110019887788e3
1418109813133693e3
1418108938734563300
1418107398913282e3
1418107380617728e3
1418107213202157600
1418106987808579600
1418106743544942600
1418106482399219700
1418106443073425400
1418106336500273200
1418106235056844800
1418105674941145e3
1418105048173666300
1418104232058658800
1418104061514027e3
1418103950646005800
1418103653487894500
1418103269700767700
1418102050492092400
1418101719477624800
1418101700187988e3
1418101175992393700
141810066943778e4
141809994737997e4
1418099211648659500
1418099011693604900
1418098765865554e3
1418098671258726400
1418098374901788700
1418098065618002e3
1418098006973325300
1.4180976519842079e+18
1418097469393539e3
1418097311574597600
1418097276388470800
1418097252946485200
1418097213389959200
1418096066533249e3
1418095946160775200
1418095868528390100
1418095164585746400
1418094823098097700
1418094418486169600
1418094018206912500
1418093952087978e3
141809347913404e4
1418093273004994600
1418093175101485e3
1418092784905441300
1418092094367834e3
1418091824292372500
1418091315472998400
1418091246669615e3
1418091201564012500
1418091093426589700
1418091074304675800
1418090957946310700
1418090503522844700
1418088481851465700
1418087641417851e3
1418087571205222400
1418087517593555e3
1418087050260058e3
1418086412490985500
1418086218806427600
1418085210797736e3
1418084987279003600
1418084718428385300
1418084274691993600
1418084075399643100
1418083905052106800
1418083656397033500
1418082612069892e3
1418082457279029200
1418081867446710300
1418081817010131e3
1418081533382905900
1418081361299009500
1418081086505062400
1418080735458513e3
1418080680152494e3
1418080516440346600
1418080015011352600
1418079958358970400
1418079104000139300
1418078945375785e3
1418078793223213e3
1418078788240363500
1418077619690426400
1418077494360481800
1418077388835934200
1418076720003879e3
1418076319737290800
1418076142737662e3
1418076034570756e3
1418075871458463700
1418075494436663300
1418075480574496800
1418075121361723400
1418075083180966e3
1418074763935641600
1418073125464338400
1418073011329003500
1418072870236811300
1418072316076957700
1418072283252281300
1418072222665646e3
1418072024446947300
1418072020407910400
1418071836403765200
1418071301852328e3
1418071119563612200
1418071000772595700
1418070832115445800
1418070815480766500
1418070624543461400
1418070316656382e3
1418070252097659e3
1418070041992466400
1418070014221897700
1418069717365911600
1418069571773165600
1418069551422443500
1418069238615449600
1418069127189594e3
1418069053734756400
1418068608979128300
1418068052797661200
1418067896475943e3
1418067415695429600
1418067286984777700
1418067193833476e3
1418067100870926300
1418066769692946400
14180664581987e5
1418066246705188900
1418066078370914300
1418065945587699700
1418065502618849300
1418065313166286800
1418065064771289e3
1418065008114634800
1418064844092104700
1418064625833177e3
1418064544413339600
1418064154909286400
1418063919826964500
1418063798456311800
141806373535309e4
1418062171301245e3
1418062053734899700
1418061706106871800
1418061291357233200
1418060902172004400
1418060762904359e3
1418060451154317300
1418059534916980700
1418059408546795500
1418058023415664600
1418057639808823300
1418057049045299200
1418056485615980500
1418056202072694800
1418056092546867200
1.4180560067648799e+18
1418054375197462500
1418053979901030400
1418053747586986e3
1418053624828100600
1418053375229194200
1418053347202924500
1418052294445199400
1418052201176387600
1418052031118397400
1418051946347303e3
1418051354543624200
1418050984757010400
1418050976334827500
1418050695857512400
1418050595638833200
1418050247889096700
1418050062467305500
1418049804777652200
1418049671679811600
1418049551609438200
1418048603021471700
1418047801179578400
1418047700277153800
1418046855464702e3
1418046627298746400
1418046229989118e3
1418046213832667100
1418045576050921500
1418045251629895700
1418044907415957500
1418044588082831400
1418042800222834700
1418042498706854e3
1418042321765945300
1.4180421013930721e+18
1418041863978688500
1418041851005702100
1418041389183430700
1418041196731981800
1418040980641509400
1418040918771310600
1418040441115578400
1418040390330978300
1418040302565093400
1418040057898827800
141803986989747e4
1418039207457484800
1418038314842529800
1418038162048254e3
1418037983534469e3
1418037868878958600
1418037265377292300
1418037205033881600
1418037050494775300
1418036186849759200
1418036034697252900
1418035074918875100
1418034260896739300
1418033750412193800
1418033617381445600
1418033382089322500
1418033370949292e3
1418033330415575e3
1418032980337909800
1418032897101951e3
1418032602825461800
1418032349162311700
1418032248239001600
1418032130051887e3
1418032110066016300
1418031783770165200
1418031730372452400
1418031547001688e3
1418031539003093e3
1418031327647993900
1418031178372685800
1418030441186009e3
1418030288911933400
1418029987311935500
1418029910736576500
1418029673460625400
1418029234237284400
1418029090070691800
1418028881202741200
1418028835224785e3
1418028501370761200
1418028269136351200
1418027876402688e3
1418027793548337200
1418027703937028e3
1418027607812055e3
1418027582474227700
1418027482775658500
1418027342849396700
1418026875222315e3
1418026533285859300
1418026492601135e3
1418025816370290700
1418025630013091800
1418025420641865700
1418025129552973800
1418023899216842800
1418023773203173400
1418023759009652700
1418022996279652400
141802279724732e4
1418022438005182500
1418022100363661300
1418021819747954700
1418021767067496400
1418021373218152400
1418021333233922e3
1418020895944102e3
1418020386613055500
1418019969288138800
1418019665129787400
1418019121275424800
1418019025083420700
1418018771139129300
1418018687458496500
1418018400580771800
1418018322130477e3
1.4180183018048799e+18
1418017881699209200
1418017866457116700
1418017671795277800
1418017580426567700
1418017474289848300
1418016950014255e3
1418016835413287e3
1418016649526055e3
1418015276340154400
1418015116637835300
1418015114326806500
1418014782960005e3
1418014641741983700
1418014618027499500
1418014472644481e3
1418014154141552600
1418014026643038200
1418013536001745e3
14180133120343e5
1418013217557602300
1418011312005677e3
1418010954776727600
1418010613054197800
1418009663753265200
1418009447117385700
1418009056904585200
1418008094764789800
1418008049873133600
1418008025055465500
1418007481821712400
1418007209221390300
1418007010470101e3
1418005764048756700
1418005482816426e3
1418005054213136400
1418004357396648e3
1.4180041861725921e+18
1418004031432056800
14180035909673e5
1418002390859477e3
1418001983634481200
1418001755393060900
1418001455127044e3
1418001424076525600
1418001057268093e3
1418000789797163e3
1418000673224855600
1418000387093655600
1418000229400420400
1417999393559507e3
